X,Y,FID,GmlID,SCHULNAME,SCHULART,TRAEGER,ZWEIG_01,ZWEIG_02,ZWEIG_03,ZWEIG_04,BEZIRK,ORTSTEIL,F_PLZ,ADRESSE,TELEFON,F_FAX,F_EMAIL,INTERNET,LEITUNG
1511694.1227,6885125.0116,605,s_schulen.09G17,Uhlenhorst-Grundschule,Grundschule,Bezirk,Grundschule,,,,Treptow-Köpenick,Köpenick,12555,Wongrowitzer Steig 37,6504144,6504145,"<a href=""mailto:uhlenhorst-grundschule@t-online.de"">uhlenhorst-grundschule@t-online.de</a>","<A HREF=""http://www.uhlenhorst-grundschule.de"" TARGET=""Schulen"">zur Website</a>",Ina Jentzsch
1511757.8438,6888446.2238,606,s_schulen.10G33,Ulmen-Grundschule,Grundschule,Bezirk,Grundschule,,,,Marzahn-Hellersdorf,Kaulsdorf,12621,Ulmenstr. 79-85,5677052,56591144,"<a href=""mailto:ulmengrundschule-sek@gmx.de"">ulmengrundschule-sek@gmx.de</a>","<A HREF=""http://www.ulmen-g.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Doris Hörtz
1492118.15,6870167.4191,607,s_schulen.07Y08,Ulrich-von-Hutten-Gymnasium,Gymnasium,Bezirk,Gymnasien,,,,Tempelhof-Schöneberg,Lichtenrade,12307,Rehagener Str. 35-37,902778244,902778240,"<a href=""mailto:uvh@uvh-online.de"">uvh@uvh-online.de</a>","<A HREF=""http://www.uvh-online.de"" TARGET=""Schulen"">zur Website</a>",Thomas Hungs
1479169.3324,6916350.4447,608,s_schulen.12G23,Victor-Gollancz-Grundschule,Grundschule,Bezirk,Grundschule,,,,Reinickendorf,Frohnau,13465,Gollanczstr. 18-24,4014659,4061573,"<a href=""mailto:victorggs@googlemail.com"">victorggs@googlemail.com</a>","<A HREF=""http://www.victor-gollancz-grundschule.com"" TARGET=""Schulen"">zur Website</a>",Erich Ergang
1507145.739,6897673.4924,609,s_schulen.10A04,Victor-Klemperer-Kolleg,Volkshochschul-Kolleg,Bezirk,Volkshochschul-Kolleg,,,,Marzahn-Hellersdorf,Marzahn,12681,Martha-Arendsee-Str. 15,5426086,5426086,"<a href=""mailto:hoffmann@victor-klemperer-kolleg.de"">hoffmann@victor-klemperer-kolleg.de</a>","<A HREF=""http://www.victor-klemperer-kolleg.de"" TARGET=""Schulen"">zur Website</a>",Marion Hoffmann
1503577.7671,6903472.244,610,s_schulen.11K07,Vincent-van-Gogh-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Lichtenberg,Neu-Hohenschönhausen,13051,Wustrower Str. 26,92403020,92403029,"<a href=""mailto:vincent-van-gogh@t-online.de"">vincent-van-gogh@t-online.de</a>","<A HREF=""http://www.vincent-van-gogh.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Michael Mutschischk
1491355.3961,6898745.9303,611,s_schulen.01G39,Vineta-Grundschule,Grundschule,Bezirk,Grundschule,,,,Mitte,Gesundbrunnen,13355,Demminer Str. 27,467768660,467768670,"<a href=""mailto:info@vineta.cidsnet.de"">info@vineta.cidsnet.de</a>","<A HREF=""http://www.vineta.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Katrin Baumhöver
1484833.449,6895985.0588,612,s_schulen.01A05,Volkshochschule Mitte,Volkshochschule,Bezirk,Volkshochschule,,,,Mitte,Moabit,10551,Mathilde-Jacob-Platz 1,901837411,901837484,"<a href=""mailto:info.city-vhs@berlin.de"">info.city-vhs@berlin.de</a>","<A HREF=""http://www.city-vhs.de"" TARGET=""Schulen"">zur Website</a>",Dr. Eduard J. Ditschek
1497153.266,6898466.6857,613,s_schulen.03A05,Volkshochschule Pankow,Volkshochschule,Bezirk,Volkshochschule,,,,Pankow,Prenzlauer Berg,10409,Hanns-Eisler-Str. 78-80,40048437,40048437,"<a href=""mailto:ZBW-Pankow@web.de"">ZBW-Pankow@web.de</a>","<A HREF=""http://www.zbw-pankow.de"" TARGET=""Schulen"">zur Website</a>",Klaus-Peter Treutler
1469629.9323,6898004.8933,614,s_schulen.05A03,Volkshochschule Spandau,Volkshochschule,Bezirk,Volkshochschule,,,,Spandau,Spandau,13597,Moritzstr. 17,902795007,902795001,"<a href=""mailto:t.rieckhoff@vhs-spandau.de"">t.rieckhoff@vhs-spandau.de</a>","<A HREF=""http://www.vhs.berlin.de"" TARGET=""Schulen"">zur Website</a>",Renate Lambeck
1482378.8874,6878119.4535,615,s_schulen.06A05,Volkshochschule Steglitz-Zehlendorf,Volkshochschule,Bezirk,Volkshochschule,,,,Steglitz-Zehlendorf,Lichterfelde,12207,Goethestr. 9-11,902992207,902992599,"<a href=""mailto:zbw-sekretariat@t-online.de"">zbw-sekretariat@t-online.de</a>","<A HREF=""http://www.zbw-berlin.de"" TARGET=""Schulen"">zur Website</a>",Volker Laser-Tannhäuser
1482924.5444,6886514.1939,616,s_schulen.07A06,Volkshochschule Tempelhof-Schöneberg,Volkshochschule,Bezirk,Volkshochschule,,,,Tempelhof-Schöneberg,Friedenau,14197,Offenbacher Str. 5A,902774321,902776846,"<a href=""mailto:zbw-vhs.t-s@web.de"">zbw-vhs.t-s@web.de</a>","<A HREF=""http://www.vhs-tempelhof-schoeneberg.de"" TARGET=""Schulen"">zur Website</a>",Katharina Gürsoy
1504932.9058,6884754.9985,617,s_schulen.09A06,Volkshochschule Treptow-Köpenick,Volkshochschule,Bezirk,Volkshochschule,,,,Treptow-Köpenick,Oberschöneweide,12459,Zeppelinstr. 76-80,53699510,53699512,"<a href=""mailto:k.schattke@vhstk.de"">k.schattke@vhstk.de</a>",,Torsten Volkmann
1475937.8435,6891502.0046,618,s_schulen.04G06,Wald-Grundschule,Grundschule,Bezirk,Grundschule,,,,Charlottenburg-Wilmersdorf,Westend,14055,Waldschulallee 83-93,902926900,902926917,"<a href=""mailto:wagru@t-online.de"">wagru@t-online.de</a>","<A HREF=""http://wald-grundschule.de"" TARGET=""Schulen"">zur Website</a>",Georg-Andreas Wolter
1475605.5501,6891662.5048,619,s_schulen.04Y02,Wald-Oberschule,Gymnasium,Bezirk,Gymnasien,,,,Charlottenburg-Wilmersdorf,Westend,14055,Waldschulallee 95,902926930,902926925,"<a href=""mailto:Wald.Oberschule@t-online.de"">Wald.Oberschule@t-online.de</a>","<A HREF=""http://www.waldoberschule.de"" TARGET=""Schulen"">zur Website</a>",Wolfgang Ismer
1499790.2176,6877749.0518,620,s_schulen.08G10,Walt-Disney-Schule (Grundschule),Grundschule,Bezirk,Grundschule,,,,Neukölln,Gropiusstadt,12357,Efeuweg 34,66690418,66609851,"<a href=""mailto:Walt-Disney-GS.cids@t-online.de"">Walt-Disney-GS.cids@t-online.de</a>","<A HREF=""http://www.walt-disney-gs.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Sibylle Albrecht
1498746.8896,6878128.9039,621,s_schulen.08K01,Walter-Gropius-Schule (Gemeinschaftsschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,Grundschule,,,Neukölln,Gropiusstadt,12351,Fritz-Erler-Allee 86,6009080,60090838,"<a href=""mailto:Gemeinschaftsschule@wgs-berlin.info"">Gemeinschaftsschule@wgs-berlin.info</a>","<A HREF=""http://www.wgs.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Inken Kretschmer
1478457.8971,6889456.2229,622,s_schulen.04Y09,Walther-Rathenau-Schule (Gymnasium),Gymnasium,Bezirk,Gymnasien,,,,Charlottenburg-Wilmersdorf,Grunewald,14193,Herbertstr. 2-6,8902990,89029918,"<a href=""mailto:slwro@t-online.de"">slwro@t-online.de</a>","<A HREF=""http://www.walther-rathenau-schule.de"" TARGET=""Schulen"">zur Website</a>",Solveig Knobelsdorf
1487641.3643,6899636.3042,623,s_schulen.01G31,Wedding-Grundschule,Grundschule,Bezirk,Grundschule,,,,Mitte,Wedding,13347,Antonstr. 10,901844250,901847437,"<a href=""mailto:asuhr@wedding-schule.de"">asuhr@wedding-schule.de</a>","<A HREF=""http://www.wedding-schule.de"" TARGET=""Schulen"">zur Website</a>",Angelika Suhr
1513422.5382,6877965.9457,624,s_schulen.09G16,Wendenschloß-Schule (Grundschule),Grundschule,Bezirk,Grundschule,,,,Treptow-Köpenick,Köpenick,12557,Köpenzeile 123,6519703,6519702,"<a href=""mailto:wendenschloss-g.rektorat@t-online.de"">wendenschloss-g.rektorat@t-online.de</a>","<A HREF=""http://www.wendenschloss-g.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Ute Köhler
1485915.6149,6890118.4682,625,s_schulen.07G03,Werbellinsee-Grundschule,Grundschule,Bezirk,Grundschule,,,,Tempelhof-Schöneberg,Schöneberg,10781,Luitpoldstr. 38,902777153,902774796,"<a href=""mailto:Werbellinsee@schulen-Tempelhof-Schoeneberg.de"">Werbellinsee@schulen-Tempelhof-Schoeneberg.de</a>","<A HREF=""http://www.Werbellinsee-Grundschule.cidsnet.d"" TARGET=""Schulen"">zur Website</a>",Ellen Hansen
1470708.6959,6878618.9272,626,s_schulen.06Y05,Werner-von-Siemens-Oberschule,Gymnasium,Bezirk,Gymnasien,,,,Steglitz-Zehlendorf,Nikolassee,14129,Beskidenstr. 3,8039066,80404585,"<a href=""mailto:leitung@wvs.be.schule.de"">leitung@wvs.be.schule.de</a>","<A HREF=""http://www.siemens-gymnasium-berlin.de"" TARGET=""Schulen"">zur Website</a>",Ulrich Janotta
1496501.569,6878421.788,627,s_schulen.08G29,Wetzlar-Schule (Grundschule),Grundschule,Bezirk,Grundschule,,,,Neukölln,Britz,12351,Tischlerzeile 34,6051007,66708035,"<a href=""mailto:Berlin.08G29@t-online.de"">Berlin.08G29@t-online.de</a>","<A HREF=""http://www.wetzlar.schule-berlin.net"" TARGET=""Schulen"">zur Website</a>",Gitta Brickl-Schmidt
1479805.1207,6913510.538,628,s_schulen.12S05,Wiesengrund-Schule,Übrige Förderschwerp.,Bezirk,Übrige Förderschwerpunkte,Grundschule,,,Reinickendorf,Hermsdorf,13467,Frohnauer Str. 74-80,40009145,40008983,"<a href=""mailto:Wiesengrund-Schule@t-online.de"">Wiesengrund-Schule@t-online.de</a>","<A HREF=""http://www.Wiesengrund-Schule.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Dr. Gesine Mörtl
1516087.0704,6882077.0436,629,s_schulen.09K05,Wilhelm-Bölsche-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Treptow-Köpenick,Friedrichshagen,12587,Aßmannstr. 11,6455089,6458914,"<a href=""mailto:sekretariat.bos@t-online.de"">sekretariat.bos@t-online.de</a>","<A HREF=""http://www.wbs.schule-berlin.net"" TARGET=""Schulen"">zur Website</a>",Martin Schmiegel
1511864.0229,6900737.9731,630,s_schulen.10G08,Wilhelm-Busch-Grundschule,Grundschule,Bezirk,Grundschule,,,,Marzahn-Hellersdorf,Marzahn,12679,Parsteiner Ring 24,9309587,93491017,"<a href=""mailto:Wilhelm-Busch-GS@t-online.de"">Wilhelm-Busch-GS@t-online.de</a>",,Marina Kutzke
1489866.4015,6901525.9516,631,s_schulen.01S03,Wilhelm-Busch-Schule,"Förderschwerp. ""Lernen""",Bezirk,"Förderschwerp.""Lernen""",,,,Mitte,Gesundbrunnen,13359,Gotenburger Str. 7-9,48490860,48490866,"<a href=""mailto:wbs.foez@web.de"">wbs.foez@web.de</a>","<A HREF=""http://wbs-mitte.de"" TARGET=""Schulen"">zur Website</a>",Manuela Gregor
1489845.8599,6901582.1561,632,s_schulen.01G29,Wilhelm-Hauff-Grundschule,Grundschule,Bezirk,Grundschule,,,,Mitte,Gesundbrunnen,13359,Gotenburger Str. 8,48490810,48490820,"<a href=""mailto:wilhelm-hauff-grundschule@web.de"">wilhelm-hauff-grundschule@web.de</a>","<A HREF=""http://wilhelm-hauff-grundschule.de"" TARGET=""Schulen"">zur Website</a>",Marichen Aden
1494279.2145,6899932.3703,633,s_schulen.03K11,Wilhelm-von-Humboldt-Schule (Gemeinschaftsschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,Grundschule,,,Pankow,Prenzlauer Berg,10439,Gudvanger Str. 16,411983970,411983979,"<a href=""mailto:sekretariat@wvh-gemeinschaftsschule.de"">sekretariat@wvh-gemeinschaftsschule.de</a>","<A HREF=""http://wvh-gemeinschaftsschule.de/"" TARGET=""Schulen"">zur Website</a>",Gabriela Anders-Neufang
1508461.8698,6897131.9454,634,s_schulen.10Y03,Wilhelm-von-Siemens-Oberschule,Gymnasium,Bezirk,Gymnasien,,,,Marzahn-Hellersdorf,Biesdorf,12683,Allee der Kosmonauten 134,549791340,549791339,"<a href=""mailto:info@siemens-gymnasium.de"">info@siemens-gymnasium.de</a>","<A HREF=""http://www.Siemens-Gymnasium.de"" TARGET=""Schulen"">zur Website</a>",Andreas Schulz
1482898.4088,6879112.7083,635,s_schulen.06Y12,Willi-Graf-Gymnasium,Gymnasium,Bezirk,Gymnasien,,,,Steglitz-Zehlendorf,Lichterfelde,12207,Ostpreußendamm 166,7729004,772057999,"<a href=""mailto:sekretariat@willi-graf-os.de"">sekretariat@willi-graf-os.de</a>","<A HREF=""http://www.willi-graf-os.de"" TARGET=""Schulen"">zur Website</a>",Hanns-Carsten Schulz
1490100.9006,6900407.4294,636,s_schulen.01K01,Willy-Brandt-Schule,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Mitte,Gesundbrunnen,13357,Grüntaler Str. 5,901847310,901847342,"<a href=""mailto:willy-brandt-oberschule.berlin@t-online.de"">willy-brandt-oberschule.berlin@t-online.de</a>","<A HREF=""http://www.willy-brandt-oberschule.de"" TARGET=""Schulen"">zur Website</a>",Wilfried Kauert
1476218.2117,6882763.9358,637,s_schulen.06K02,Wilma-Rudolph-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Steglitz-Zehlendorf,Dahlem,14169,Am Hegewinkel 2A,902996464,902996766,"<a href=""mailto:buero@wilma-rudolph.de"">buero@wilma-rudolph.de</a>","<A HREF=""http://www.wilma-rudolph.de"" TARGET=""Schulen"">zur Website</a>",Dr. Hans-Günther Bauer
1513556.0034,6897777.4264,638,s_schulen.10K10,Wolfgang-Amadeus-Mozart-Schule (Gemeinschaftsschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,Grundschule,,,Marzahn-Hellersdorf,Hellersdorf,12627,Cottbusser Str. 23,5612026,56294585,"<a href=""mailto:mozart-schule-gemeinschaftsschule@gmx.de"">mozart-schule-gemeinschaftsschule@gmx.de</a>","<A HREF=""http://www.wam-schule.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Sibylle Stottmeyer
1469088.1006,6899401.2952,639,s_schulen.05K06,Wolfgang-Borchert-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Spandau,Spandau,13585,Blumenstr. 13,3559280,35592818,"<a href=""mailto:info@borchertschule-spandau.de"">info@borchertschule-spandau.de</a>","<A HREF=""http://borchertschule-spandau.de"" TARGET=""Schulen"">zur Website</a>",Anja Tempelhoff
1463446.5183,6898541.039,640,s_schulen.05G16,Zeppelin-Grundschule,Grundschule,Bezirk,Grundschule,,,,Spandau,Staaken,13591,Heidebergplan 3-4,36709510,367095123,"<a href=""mailto:zeppelin.grundschule@freenet.de"">zeppelin.grundschule@freenet.de</a>","<A HREF=""http://www.zeppelin-grundschule-berlin.cidsne"" TARGET=""Schulen"">zur Website</a>",Regina Ozdoba
1498925.1722,6892707.425,641,s_schulen.02G09,Zille-Grundschule,Grundschule,Bezirk,Grundschule,,,,Friedrichshain-Kreuzberg,Friedrichshain,10245,Boxhagener Str. 46,48488040,484880449,"<a href=""mailto:info@zille-grundschule.de"">info@zille-grundschule.de</a>","<A HREF=""http://www.Zille-Grundschule.de"" TARGET=""Schulen"">zur Website</a>",Silvia Illhardt
1474611.9965,6881068.5366,642,s_schulen.06G07,Zinnowwald-Grundschule,Grundschule,Bezirk,Grundschule,,,,Steglitz-Zehlendorf,Zehlendorf,14163,Wilskistr. 78,902995586,902996152,"<a href=""mailto:Sekretariat@zinnowwaldschule.de"">Sekretariat@zinnowwaldschule.de</a>","<A HREF=""http://www.zinnowwald.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Gudrun Mojem
1495178.6109,6886641.7912,643,s_schulen.08K10,Zuckmayer-Schule,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,Abend-Realschule,,,Neukölln,Neukölln,12053,Kopfstr. 55,6887475,68081344,"<a href=""mailto:berlin.08r02@t-online.de"">berlin.08r02@t-online.de</a>","<A HREF=""http://www.zuckmayer-or.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Steffen Eckardt
1495941.8159,6884156.9395,644,s_schulen.08G23,Zürich-Schule (Grundschule),Grundschule,Bezirk,Grundschule,,,,Neukölln,Britz,12347,Wederstr. 49,60902970,62843958,"<a href=""mailto:berlin-08g23@versanet.de"">berlin-08g23@versanet.de</a>","<A HREF=""http://www.zuerich-gs.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Jürgen Jaster
1485456.1931,6885501.1637,645,s_schulen.07K12,1. Gemeinschaftsschule Schöneberg,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,Grundschule,,,Tempelhof-Schöneberg,Schöneberg,12157,Rubensstr. 63,902777904,902774339,"<a href=""mailto:gemeinschaftsschule-schoeneberg@gmx.de"">gemeinschaftsschule-schoeneberg@gmx.de</a>","<A HREF=""http://gemeinschaftsschule-am-grazer-platz.de"" TARGET=""Schulen"">zur Website</a>",komm. Uwe Runkel
1495498.4843,6888771.9874,646,s_schulen.08K08,1. Schule (Gemeinschaftsschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,Grundschule,,,Neukölln,Neukölln,12045,Rütlistr. 41,600347620,61309896,"<a href=""mailto:campus.ruetli@googlemail.com"">campus.ruetli@googlemail.com</a>","<A HREF=""http://www.campusruetli.de"" TARGET=""Schulen"">zur Website</a>",Cordula Heckmann
1495266.9031,6889973.4137,647,s_schulen.02A01,1. Schulpraktisches Seminar (L) Friedrichshain-Kreuzberg,Schulpraktisches Seminar,Bezirk,Schulpraktisches Seminar,,,,Friedrichshain-Kreuzberg,Kreuzberg,10999,Forster Str. 15,22502561,22502565,"<a href=""mailto:sps-l-s-kreuzberg@t-online.de"">sps-l-s-kreuzberg@t-online.de</a>",,Dr. Ulrich Gospodar
1492185.1175,6872148.9593,648,s_schulen.07A01,1. Schulpraktisches Seminar (L) Tempelhof-Schöneberg,Schulpraktisches Seminar,Bezirk,Schulpraktisches Seminar,,,,Tempelhof-Schöneberg,Lichtenrade,12305,Lutherstr. 18,705507811,705507819,"<a href=""mailto:spsschoeneberg@t-online.de"">spsschoeneberg@t-online.de</a>",,Marianne Schaff
1511535.6867,6880216.4543,649,s_schulen.09A01,1. Schulpraktisches Seminar (L) Treptow-Köpenick,Schulpraktisches Seminar,Bezirk,Schulpraktisches Seminar,,,,Treptow-Köpenick,Köpenick,12557,Luisenstr. 16,347450920,347450925,"<a href=""mailto:koepenick.1.sps@web.de"">koepenick.1.sps@web.de</a>",,Dr. Bernd Oehmig
1481473.1467,6894142.0881,650,s_schulen.04A01,1. Schulpraktisches Seminar (S) Charlottenburg-Wilmersdorf,Schulpraktisches Seminar,Bezirk,Schulpraktisches Seminar,,,,Charlottenburg-Wilmersdorf,Charlottenburg,10585,Otto-Suhr-Allee 100,902913280,902913285,"<a href=""mailto:herpell.1spsch@t-online.de"">herpell.1spsch@t-online.de</a>",,Anja Herpell
1512514.7462,6898866.1977,651,s_schulen.10A06,1. Schulpraktisches Seminar (S) Marzahn-Hellersdorf,Schulpraktisches Seminar,Bezirk,Schulpraktisches Seminar,,,,Marzahn-Hellersdorf,Hellersdorf,12629,Luckenwalder Str. 51,94395924,99275269,"<a href=""mailto:1-sps-mahe@gmx.de"">1-sps-mahe@gmx.de</a>",,Jens Kühne
1487020.1727,6898490.8706,652,s_schulen.01A01,1. Schulpraktisches Seminar (S) Mitte,Schulpraktisches Seminar,Bezirk,Schulpraktisches Seminar,,,,Mitte,Wedding,13353,Tegeler Str. 16,4677779713,4677779720,"<a href=""mailto:1.sps-mitte@gmx.de"">1.sps-mitte@gmx.de</a>",,
1498078.8202,6876574.8722,653,s_schulen.08A01,1. Schulpraktisches Seminar (S) Neukölln,Schulpraktisches Seminar,Bezirk,Schulpraktisches Seminar,,,,Neukölln,Gropiusstadt,12353,Wildhüterweg 5,6706663123,66706012,"<a href=""mailto:sps-2-neukoelln.ge@gmx.de"">sps-2-neukoelln.ge@gmx.de</a>",,stellv. Christel Gewers
1486527.7673,6904428.0253,654,s_schulen.12A01,1. Schulpraktisches Seminar (S) Reinickendorf,Schulpraktisches Seminar,Bezirk,Schulpraktisches Seminar,,,,Reinickendorf,Reinickendorf,13407,Lindauer Allee 23-25,498575969,498575968,"<a href=""mailto:1.sps-reinickendorf@gmx.de"">1.sps-reinickendorf@gmx.de</a>","<A HREF=""http://www.nord-sem.de"" TARGET=""Schulen"">zur Website</a>",Dr. Jörg Kayser
1466625.3287,6899350.1321,655,s_schulen.05A01,1. Schulpraktisches Seminar (S) Spandau,Schulpraktisches Seminar,Bezirk,Schulpraktisches Seminar,,,,Spandau,Falkenhagener Feld,13583,Remscheider Str. 3/7,378990010,378990011,"<a href=""mailto:1.SPS-Spandau@email.de"">1.SPS-Spandau@email.de</a>",,Jens-Uve Wahner
1474604.1197,6880876.4068,656,s_schulen.06A01,1. Schulpraktisches Seminar (S) Steglitz-Zehlendorf,Schulpraktisches Seminar,Bezirk,Schulpraktisches Seminar,,,,Steglitz-Zehlendorf,Zehlendorf,14163,Hartmannsweilerweg 65,902995810,902995706,"<a href=""mailto:spring-sps-zehelndorf@gmx.de"">spring-sps-zehelndorf@gmx.de</a>",,Angelika Spring
1491841.1543,6889024.4081,657,s_schulen.02K10,10. Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Friedrichshain-Kreuzberg,Kreuzberg,10961,Bergmannstr. 64,50585611,50585615,"<a href=""mailto:ffo.cids@t-online.de"">ffo.cids@t-online.de</a>","<A HREF=""http://ferdinand-freiligrath-schule.de"" TARGET=""Schulen"">zur Website</a>",Hildburg Kagerer
1484542.2985,6882402.1151,658,s_schulen.06K10,10. Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Steglitz-Zehlendorf,Steglitz,12169,Lauenburger Str. 110,902992345,902992385,"<a href=""mailto:buero@fbs-berlin.eu"">buero@fbs-berlin.eu</a>",,Michael Füllner
1503278.1906,6901025.9187,659,s_schulen.11K11,11. Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Lichtenberg,Alt-Hohenschönhausen,13053,Malchower Weg 54,9864885,97999927,"<a href=""mailto:info@iss-malchower-weg.de"">info@iss-malchower-weg.de</a>","<A HREF=""http://www.iss-malchower-weg.de/"" TARGET=""Schulen"">zur Website</a>",Uwe Gösch
1484973.7731,6894681.459,660,s_schulen.01Y12,12. Schule (Gymnasium),Gymnasium,Bezirk,Gymnasien,,,,Mitte,Hansaviertel,10555,Altonaer Str. 26,398009710,398009722,"<a href=""mailto:sekretariat@gymnasium-tiergarten.de"">sekretariat@gymnasium-tiergarten.de</a>","<A HREF=""http://gymnasium-tiergarten.de"" TARGET=""Schulen"">zur Website</a>",Cynthia Segner
1512514.7462,6898866.1977,661,s_schulen.10A07,2. Schulpraktisches Seminar (L) Marzahn-Hellersdorf,Schulpraktisches Seminar,Bezirk,Schulpraktisches Seminar,,,,Marzahn-Hellersdorf,Hellersdorf,12629,Luckenwalder Str. 51,94395924,99275269,"<a href=""mailto:2-sps-mahe@gmx.de"">2-sps-mahe@gmx.de</a>",,Ilona Dohnicht-Fioravanti
1486527.7673,6904428.0253,662,s_schulen.12A02,2. Schulpraktisches Seminar (L) Reinickendorf,Schulpraktisches Seminar,Bezirk,Schulpraktisches Seminar,,,,Reinickendorf,Reinickendorf,13407,Lindauer Allee 23-25,498575960,498575963,"<a href=""mailto:2.sps-reinickendorf@gmx.net"">2.sps-reinickendorf@gmx.net</a>","<A HREF=""http://www.nord-sem.de"" TARGET=""Schulen"">zur Website</a>",stellv. Silke Pflüger
